student_id,week_number,month,total_classes,attended_classes,percentage
449,12,October,23,22,95.65
449,13,November,18,17,94.44
449,14,November,23,22,95.65
450,1,August,20,17,85.0
450,2,August,25,20,80.0
450,3,August,23,18,78.26
450,4,August,25,18,72.0
450,5,September,20,15,75.0
450,6,September,25,18,72.0
450,7,September,23,15,65.22
450,8,September,19,13,68.42
450,9,October,21,15,71.43
450,10,October,23,15,65.22
450,11,October,24,14,58.33
450,12,October,24,15,62.5
450,13,November,20,11,55.0
450,14,November,22,13,59.09
451,1,August,24,21,87.5
451,2,August,19,17,89.47
451,3,August,19,17,89.47
451,4,August,18,16,88.89
451,5,September,24,21,87.5
451,6,September,18,16,88.89
451,7,September,23,19,82.61
451,8,September,21,18,85.71
451,9,October,21,19,90.48
451,10,October,19,16,84.21
451,11,October,19,16,84.21
451,12,October,22,19,86.36
451,13,November,18,15,83.33
451,14,November,19,16,84.21
452,1,August,20,17,85.0
452,2,August,23,19,82.61
452,3,August,23,20,86.96
452,4,August,23,19,82.61
452,5,September,24,20,83.33
452,6,September,18,15,83.33
452,7,September,22,18,81.82
452,8,September,20,16,80.0
452,9,October,20,17,85.0
452,10,October,22,18,81.82
452,11,October,23,20,86.96
452,12,October,20,16,80.0
452,13,November,22,18,81.82
452,14,November,19,16,84.21
453,1,August,25,21,84.0
453,2,August,18,15,83.33
453,3,August,22,17,77.27
453,4,August,19,15,78.95
453,5,September,22,17,77.27
453,6,September,21,16,76.19
453,7,September,25,19,76.0
453,8,September,20,14,70.0
453,9,October,23,15,65.22
453,10,October,20,14,70.0
453,11,October,18,11,61.11
453,12,October,21,13,61.9
453,13,November,19,11,57.89
453,14,November,24,13,54.17
454,1,August,21,20,95.24
454,2,August,21,19,90.48
454,3,August,24,22,91.67
454,4,August,21,20,95.24
454,5,September,24,22,91.67
454,6,September,19,17,89.47
454,7,September,23,21,91.3
454,8,September,20,19,95.0
454,9,October,19,18,94.74
454,10,October,20,18,90.0
454,11,October,25,24,96.0
454,12,October,22,21,95.45
454,13,November,24,22,91.67
454,14,November,21,18,85.71
455,1,August,22,20,90.91
455,2,August,21,19,90.48
455,3,August,23,21,91.3
455,4,August,25,24,96.0
455,5,September,24,22,91.67
455,6,September,22,21,95.45
455,7,September,21,19,90.48
455,8,September,19,18,94.74
455,9,October,18,17,94.44
455,10,October,19,17,89.47
455,11,October,19,18,94.74
455,12,October,18,17,94.44
455,13,November,24,23,95.83
455,14,November,22,21,95.45
456,1,August,19,17,89.47
456,2,August,22,20,90.91
456,3,August,24,22,91.67
456,4,August,19,18,94.74
456,5,September,23,21,91.3
456,6,September,19,17,89.47
456,7,September,22,20,90.91
456,8,September,24,22,91.67
456,9,October,18,16,88.89
456,10,October,24,22,91.67
456,11,October,25,23,92.0
456,12,October,20,18,90.0
456,13,November,20,18,90.0
456,14,November,19,17,89.47
457,1,August,20,18,90.0
457,2,August,22,20,90.91
457,3,August,21,19,90.48
457,4,August,18,17,94.44
457,5,September,22,20,90.91
457,6,September,20,18,90.0
457,7,September,23,21,91.3
457,8,September,23,20,86.96
457,9,October,20,18,90.0
457,10,October,21,18,85.71
457,11,October,22,20,90.91
457,12,October,22,20,90.91
457,13,November,22,20,90.91
457,14,November,22,20,90.91
458,1,August,18,13,72.22
458,2,August,23,16,69.57
458,3,August,25,18,72.0
458,4,August,18,13,72.22
458,5,September,25,19,76.0
458,6,September,20,15,75.0
458,7,September,18,14,77.78
458,8,September,18,15,83.33
458,9,October,25,21,84.0
458,10,October,23,19,82.61
458,11,October,22,20,90.91
458,12,October,21,19,90.48
458,13,November,18,16,88.89
458,14,November,18,18,100.0
459,1,August,24,20,83.33
459,2,August,18,15,83.33
459,3,August,24,19,79.17
459,4,August,24,18,75.0
459,5,September,24,18,75.0
459,6,September,19,13,68.42
459,7,September,20,12,60.0
459,8,September,23,14,60.87
459,9,October,25,14,56.0
459,10,October,21,11,52.38
459,11,October,22,10,45.45
459,12,October,23,10,43.48
459,13,November,25,11,44.0
459,14,November,25,9,36.0
460,1,August,24,19,79.17
460,2,August,20,16,80.0
460,3,August,23,18,78.26
460,4,August,24,18,75.0
460,5,September,20,15,75.0
460,6,September,18,14,77.78
460,7,September,19,13,68.42
460,8,September,23,16,69.57
460,9,October,24,17,70.83
460,10,October,18,12,66.67
460,11,October,21,13,61.9
460,12,October,23,15,65.22
460,13,November,20,13,65.0
460,14,November,21,13,61.9
461,1,August,23,18,78.26
461,2,August,22,18,81.82
461,3,August,23,18,78.26
461,4,August,21,15,71.43
461,5,September,21,16,76.19
461,6,September,18,14,77.78
461,7,September,25,18,72.0
461,8,September,24,17,70.83
461,9,October,18,12,66.67
461,10,October,21,14,66.67
461,11,October,22,14,63.64
461,12,October,19,12,63.16
461,13,November,19,12,63.16
461,14,November,19,11,57.89
462,1,August,25,21,84.0
462,2,August,22,18,81.82
462,3,August,25,22,88.0
462,4,August,18,15,83.33
462,5,September,19,16,84.21
462,6,September,23,19,82.61
462,7,September,25,21,84.0
462,8,September,22,18,81.82
462,9,October,19,16,84.21
462,10,October,19,17,89.47
462,11,October,22,18,81.82
462,12,October,25,21,84.0
462,13,November,18,16,88.89
462,14,November,19,16,84.21
463,1,August,24,22,91.67
463,2,August,19,17,89.47
463,3,August,18,16,88.89
463,4,August,21,19,90.48
463,5,September,19,17,89.47
463,6,September,20,17,85.0
463,7,September,20,18,90.0
463,8,September,23,20,86.96
463,9,October,18,16,88.89
463,10,October,18,15,83.33
463,11,October,21,18,85.71
463,12,October,24,21,87.5
463,13,November,21,18,85.71
463,14,November,18,16,88.89
464,1,August,22,19,86.36
464,2,August,22,19,86.36
464,3,August,25,22,88.0
464,4,August,18,16,88.89
464,5,September,21,18,85.71
464,6,September,20,18,90.0
464,7,September,25,23,92.0
464,8,September,23,20,86.96
464,9,October,22,19,86.36
464,10,October,19,16,84.21
464,11,October,21,19,90.48
464,12,October,25,22,88.0
464,13,November,23,20,86.96
464,14,November,25,23,92.0
465,1,August,23,18,78.26
465,2,August,21,17,80.95
465,3,August,18,14,77.78
465,4,August,21,17,80.95
465,5,September,18,14,77.78
465,6,September,22,17,77.27
465,7,September,18,13,72.22
465,8,September,20,15,75.0
465,9,October,21,15,71.43
465,10,October,22,15,68.18
465,11,October,25,16,64.0
465,12,October,24,16,66.67
465,13,November,24,16,66.67
465,14,November,23,13,56.52
466,1,August,24,21,87.5
466,2,August,21,17,80.95
466,3,August,19,15,78.95
466,4,August,25,19,76.0
466,5,September,25,19,76.0
466,6,September,24,18,75.0
466,7,September,19,14,73.68
466,8,September,20,14,70.0
466,9,October,25,17,68.0
466,10,October,19,13,68.42
466,11,October,24,16,66.67
466,12,October,19,12,63.16
466,13,November,24,15,62.5
466,14,November,21,13,61.9
467,1,August,21,18,85.71
467,2,August,24,21,87.5
467,3,August,23,19,82.61
467,4,August,22,18,81.82
467,5,September,24,20,83.33
467,6,September,20,15,75.0
467,7,September,23,18,78.26
467,8,September,23,17,73.91
467,9,October,19,14,73.68
467,10,October,18,13,72.22
467,11,October,23,16,69.57
467,12,October,24,16,66.67
467,13,November,23,15,65.22
467,14,November,22,14,63.64
468,1,August,23,20,86.96
468,2,August,25,21,84.0
468,3,August,18,15,83.33
468,4,August,19,16,84.21
468,5,September,23,18,78.26
468,6,September,24,21,87.5
468,7,September,18,15,83.33
468,8,September,20,16,80.0
468,9,October,18,15,83.33
468,10,October,23,20,86.96
468,11,October,19,16,84.21
468,12,October,25,21,84.0
468,13,November,18,15,83.33
468,14,November,23,20,86.96
469,1,August,19,16,84.21
469,2,August,21,18,85.71
469,3,August,22,19,86.36
469,4,August,25,21,84.0
469,5,September,25,22,88.0
469,6,September,20,17,85.0
469,7,September,18,16,88.89
469,8,September,23,19,82.61
469,9,October,23,20,86.96
469,10,October,25,21,84.0
469,11,October,25,20,80.0
469,12,October,19,16,84.21
469,13,November,23,19,82.61
469,14,November,23,19,82.61
470,1,August,25,20,80.0
470,2,August,22,19,86.36
470,3,August,23,19,82.61
470,4,August,22,17,77.27
470,5,September,25,19,76.0
470,6,September,24,18,75.0
470,7,September,21,15,71.43
470,8,September,23,16,69.57
470,9,October,21,14,66.67
470,10,October,21,13,61.9
470,11,October,21,14,66.67
470,12,October,19,12,63.16
470,13,November,19,11,57.89
470,14,November,23,14,60.87
471,1,August,24,15,62.5
471,2,August,20,13,65.0
471,3,August,20,14,70.0
471,4,August,21,14,66.67
471,5,September,19,13,68.42
471,6,September,18,13,72.22
471,7,September,18,13,72.22
471,8,September,18,13,72.22
471,9,October,25,19,76.0
471,10,October,23,17,73.91
471,11,October,21,16,76.19
471,12,October,19,15,78.95
471,13,November,25,21,84.0
471,14,November,25,20,80.0
472,1,August,24,15,62.5
472,2,August,25,15,60.0
472,3,August,23,15,65.22
472,4,August,22,15,68.18
472,5,September,23,16,69.57
472,6,September,24,17,70.83
472,7,September,19,14,73.68
472,8,September,20,15,75.0
472,9,October,22,17,77.27
472,10,October,22,17,77.27
472,11,October,18,16,88.89
472,12,October,24,20,83.33
472,13,November,22,18,81.82
472,14,November,21,18,85.71
473,1,August,24,22,91.67
473,2,August,23,21,91.3
473,3,August,18,16,88.89
473,4,August,18,16,88.89
473,5,September,22,20,90.91
473,6,September,22,20,90.91
473,7,September,19,17,89.47
473,8,September,18,16,88.89
473,9,October,25,23,92.0
473,10,October,20,17,85.0
473,11,October,23,21,91.3
473,12,October,24,21,87.5
473,13,November,23,21,91.3
473,14,November,22,21,95.45
474,1,August,24,21,87.5
474,2,August,24,21,87.5
474,3,August,19,16,84.21
474,4,August,23,19,82.61
474,5,September,25,22,88.0
474,6,September,18,16,88.89
474,7,September,23,21,91.3
474,8,September,24,21,87.5
474,9,October,20,17,85.0
474,10,October,23,20,86.96
474,11,October,22,19,86.36
474,12,October,18,16,88.89
474,13,November,18,16,88.89
474,14,November,19,16,84.21
475,1,August,22,20,90.91
475,2,August,23,22,95.65
475,3,August,24,23,95.83
475,4,August,20,18,90.0
475,5,September,25,23,92.0
475,6,September,25,24,96.0
475,7,September,25,23,92.0
475,8,September,22,20,90.91
475,9,October,23,22,95.65
475,10,October,23,22,95.65
475,11,October,21,20,95.24
475,12,October,24,23,95.83
475,13,November,22,21,95.45
475,14,November,19,18,94.74
476,1,August,25,21,84.0
476,2,August,20,17,85.0
476,3,August,23,19,82.61
476,4,August,20,16,80.0
476,5,September,25,21,84.0
476,6,September,22,18,81.82
476,7,September,23,19,82.61
476,8,September,19,16,84.21
476,9,October,22,18,81.82
476,10,October,21,18,85.71
476,11,October,23,20,86.96
476,12,October,22,19,86.36
476,13,November,25,21,84.0
476,14,November,19,16,84.21
477,1,August,19,12,63.16
477,2,August,22,13,59.09
477,3,August,24,15,62.5
477,4,August,19,12,63.16
477,5,September,23,16,69.57
477,6,September,25,17,68.0
477,7,September,21,15,71.43
477,8,September,19,14,73.68
477,9,October,19,14,73.68
477,10,October,18,14,77.78
477,11,October,21,16,76.19
477,12,October,20,16,80.0
477,13,November,19,16,84.21
477,14,November,19,17,89.47
478,1,August,20,17,85.0
478,2,August,20,16,80.0
478,3,August,18,14,77.78
478,4,August,24,19,79.17
478,5,September,25,19,76.0
478,6,September,25,19,76.0
478,7,September,21,15,71.43
478,8,September,24,16,66.67
478,9,October,19,13,68.42
478,10,October,22,14,63.64
478,11,October,18,12,66.67
478,12,October,22,15,68.18
478,13,November,18,10,55.56
478,14,November,19,11,57.89
479,1,August,18,16,88.89
479,2,August,25,21,84.0
479,3,August,20,17,85.0
479,4,August,20,16,80.0
479,5,September,19,15,78.95
479,6,September,20,15,75.0
479,7,September,19,14,73.68
479,8,September,25,19,76.0
479,9,October,25,18,72.0
479,10,October,20,14,70.0
479,11,October,18,12,66.67
479,12,October,25,17,68.0
479,13,November,23,15,65.22
479,14,November,25,15,60.0
480,1,August,22,13,59.09
480,2,August,22,13,59.09
480,3,August,20,12,60.0
480,4,August,21,14,66.67
480,5,September,18,11,61.11
480,6,September,20,13,65.0
480,7,September,21,13,61.9
480,8,September,24,16,66.67
480,9,October,18,12,66.67
480,10,October,21,15,71.43
480,11,October,20,14,70.0
480,12,October,22,16,72.73
480,13,November,24,18,75.0
480,14,November,22,17,77.27
481,1,August,22,13,59.09
481,2,August,19,12,63.16
481,3,August,24,15,62.5
481,4,August,20,14,70.0
481,5,September,24,16,66.67
481,6,September,25,17,68.0
481,7,September,25,18,72.0
481,8,September,22,16,72.73
481,9,October,25,18,72.0
481,10,October,21,17,80.95
481,11,October,20,15,75.0
481,12,October,18,14,77.78
481,13,November,20,16,80.0
481,14,November,21,18,85.71
482,1,August,24,20,83.33
482,2,August,23,20,86.96
482,3,August,18,15,83.33
482,4,August,18,15,83.33
482,5,September,20,17,85.0
482,6,September,23,19,82.61
482,7,September,19,16,84.21
482,8,September,23,18,78.26
482,9,October,23,19,82.61
482,10,October,21,18,85.71
482,11,October,19,16,84.21
482,12,October,24,20,83.33
482,13,November,19,15,78.95
482,14,November,20,16,80.0
483,1,August,25,20,80.0
483,2,August,24,19,79.17
483,3,August,24,19,79.17
483,4,August,22,17,77.27
483,5,September,22,16,72.73
483,6,September,21,16,76.19
483,7,September,25,18,72.0
483,8,September,25,19,76.0
483,9,October,24,16,66.67
483,10,October,19,13,68.42
483,11,October,23,16,69.57
483,12,October,21,14,66.67
483,13,November,23,14,60.87
483,14,November,21,13,61.9
484,1,August,22,18,81.82
484,2,August,20,18,90.0
484,3,August,25,21,84.0
484,4,August,20,18,90.0
484,5,September,23,19,82.61
484,6,September,18,15,83.33
484,7,September,24,20,83.33
484,8,September,23,19,82.61
484,9,October,24,19,79.17
484,10,October,18,15,83.33
484,11,October,22,19,86.36
484,12,October,21,17,80.95
484,13,November,21,17,80.95
484,14,November,25,20,80.0
485,1,August,20,18,90.0
485,2,August,18,16,88.89
485,3,August,19,17,89.47
485,4,August,19,17,89.47
485,5,September,21,19,90.48
485,6,September,19,18,94.74
485,7,September,24,22,91.67
485,8,September,21,19,90.48
485,9,October,25,24,96.0
485,10,October,25,22,88.0
485,11,October,25,23,92.0
485,12,October,20,18,90.0
485,13,November,23,21,91.3
485,14,November,24,22,91.67
486,1,August,23,16,69.57
486,2,August,22,15,68.18
486,3,August,23,16,69.57
486,4,August,24,17,70.83
486,5,September,25,18,72.0
486,6,September,23,16,69.57
486,7,September,21,15,71.43
486,8,September,21,16,76.19
486,9,October,18,14,77.78
486,10,October,21,17,80.95
486,11,October,18,15,83.33
486,12,October,19,15,78.95
486,13,November,22,18,81.82
486,14,November,20,17,85.0
487,1,August,21,14,66.67
487,2,August,22,14,63.64
487,3,August,22,15,68.18
487,4,August,24,17,70.83
487,5,September,24,17,70.83
487,6,September,19,14,73.68
487,7,September,19,16,84.21
487,8,September,20,16,80.0
487,9,October,21,16,76.19
487,10,October,20,16,80.0
487,11,October,24,19,79.17
487,12,October,21,17,80.95
487,13,November,25,22,88.0
487,14,November,18,15,83.33
488,1,August,21,19,90.48
488,2,August,22,20,90.91
488,3,August,21,19,90.48
488,4,August,22,19,86.36
488,5,September,24,21,87.5
488,6,September,25,22,88.0
488,7,September,24,22,91.67
488,8,September,23,20,86.96
488,9,October,22,20,90.91
488,10,October,23,20,86.96
488,11,October,25,24,96.0
488,12,October,22,20,90.91
488,13,November,18,17,94.44
488,14,November,18,16,88.89
489,1,August,24,21,87.5
489,2,August,18,15,83.33
489,3,August,24,20,83.33
489,4,August,21,17,80.95
489,5,September,19,15,78.95
489,6,September,19,14,73.68
489,7,September,19,15,78.95
489,8,September,23,17,73.91
489,9,October,19,14,73.68
489,10,October,23,17,73.91
489,11,October,21,15,71.43
489,12,October,21,14,66.67
489,13,November,23,16,69.57
489,14,November,18,12,66.67
490,1,August,18,16,88.89
490,2,August,20,17,85.0
490,3,August,22,17,77.27
490,4,August,20,15,75.0
490,5,September,24,18,75.0
490,6,September,25,20,80.0
490,7,September,19,14,73.68
490,8,September,21,15,71.43
490,9,October,18,13,72.22
490,10,October,22,16,72.73
490,11,October,25,16,64.0
490,12,October,25,15,60.0
490,13,November,18,12,66.67
490,14,November,19,12,63.16
491,1,August,24,20,83.33
491,2,August,18,15,83.33
491,3,August,24,18,75.0
491,4,August,20,14,70.0
491,5,September,18,13,72.22
491,6,September,20,14,70.0
491,7,September,21,13,61.9
491,8,September,18,10,55.56
491,9,October,19,10,52.63
491,10,October,18,9,50.0
491,11,October,24,11,45.83
491,12,October,21,9,42.86
491,13,November,22,9,40.91
491,14,November,25,9,36.0
492,1,August,23,20,86.96
492,2,August,21,18,85.71
492,3,August,19,15,78.95
492,4,August,19,15,78.95
492,5,September,20,16,80.0
492,6,September,22,17,77.27
492,7,September,25,19,76.0
492,8,September,23,16,69.57
492,9,October,24,17,70.83
492,10,October,22,15,68.18
492,11,October,24,16,66.67
492,12,October,22,13,59.09
492,13,November,24,16,66.67
492,14,November,21,13,61.9
493,1,August,25,22,88.0
493,2,August,19,16,84.21
493,3,August,20,16,80.0
493,4,August,19,15,78.95
493,5,September,20,15,75.0
493,6,September,20,15,75.0
493,7,September,23,18,78.26
493,8,September,20,15,75.0
493,9,October,18,13,72.22
493,10,October,19,13,68.42
493,11,October,19,13,68.42
493,12,October,24,16,66.67
493,13,November,18,12,66.67
493,14,November,19,12,63.16
494,1,August,19,17,89.47
494,2,August,18,16,88.89
494,3,August,23,20,86.96
494,4,August,19,16,84.21
494,5,September,23,20,86.96
494,6,September,19,17,89.47
494,7,September,24,21,87.5
494,8,September,21,19,90.48
494,9,October,23,20,86.96
494,10,October,20,18,90.0
494,11,October,23,21,91.3
494,12,October,19,17,89.47
494,13,November,22,19,86.36
494,14,November,22,20,90.91
495,1,August,21,17,80.95
495,2,August,25,21,84.0
495,3,August,23,18,78.26
495,4,August,23,16,69.57
495,5,September,25,17,68.0
495,6,September,22,14,63.64
495,7,September,20,12,60.0
495,8,September,19,11,57.89
495,9,October,24,13,54.17
495,10,October,21,11,52.38
495,11,October,21,10,47.62
495,12,October,23,10,43.48
495,13,November,25,10,40.0
495,14,November,25,9,36.0
496,1,August,25,20,80.0
496,2,August,19,15,78.95
496,3,August,24,19,79.17
496,4,August,22,17,77.27
496,5,September,22,16,72.73
496,6,September,24,18,75.0
496,7,September,24,18,75.0
496,8,September,20,14,70.0
496,9,October,22,15,68.18
496,10,October,18,12,66.67
496,11,October,18,12,66.67
496,12,October,24,16,66.67
496,13,November,19,12,63.16
496,14,November,22,14,63.64
497,1,August,23,13,56.52
497,2,August,20,12,60.0
497,3,August,20,13,65.0
497,4,August,20,13,65.0
497,5,September,25,18,72.0
497,6,September,18,12,66.67
497,7,September,19,14,73.68
497,8,September,18,13,72.22
497,9,October,19,14,73.68
497,10,October,18,13,72.22
497,11,October,25,20,80.0
497,12,October,24,19,79.17
497,13,November,19,15,78.95
497,14,November,22,18,81.82
498,1,August,24,22,91.67
498,2,August,23,19,82.61
498,3,August,20,16,80.0
498,4,August,19,15,78.95
498,5,September,21,17,80.95
498,6,September,18,14,77.78
498,7,September,18,13,72.22
498,8,September,20,15,75.0
498,9,October,24,18,75.0
498,10,October,19,14,73.68
498,11,October,18,13,72.22
498,12,October,23,16,69.57
498,13,November,25,17,68.0
498,14,November,22,14,63.64
499,1,August,24,16,66.67
499,2,August,19,13,68.42
499,3,August,21,15,71.43
499,4,August,24,17,70.83
499,5,September,23,17,73.91
499,6,September,19,15,78.95
499,7,September,20,17,85.0
499,8,September,21,17,80.95
499,9,October,25,21,84.0
499,10,October,21,18,85.71
499,11,October,19,17,89.47
499,12,October,24,23,95.83
499,13,November,18,17,94.44
499,14,November,18,17,94.44
